ep 4285, a_n 53, epsilon 0.000, total_reward -15.945198642256711, step 152577
ep 4286, a_n 21, epsilon 0.000, total_reward 130.40032248042132, step 152598
ep 4287, a_n 14, epsilon 0.100, total_reward 242.43051949874769, step 152612
ep 4288, a_n 19, epsilon 0.100, total_reward 160.8412857574528, step 152631
ep 4289, a_n 100, epsilon 0.100, total_reward -19.132334137281, step 152731
ep 4290, a_n 100, epsilon 0.100, total_reward 13.654891141562292, step 152831
ep 4291, a_n 16, epsilon 0.000, total_reward 218.73781786741228, step 152847
ep 4292, a_n 14, epsilon 0.100, total_reward 242.66371800157685, step 152861
ep 4293, a_n 63, epsilon 0.100, total_reward -16.954799633435158, step 152924
ep 4294, a_n 51, epsilon 0.100, total_reward 16.605461157073314, step 152975
ep 4295, a_n 19, epsilon 0.100, total_reward 156.12586099606614, step 152994
ep 4296, a_n 100, epsilon 0.100, total_reward 10.545006162867804, step 153094
ep 4297, a_n 16, epsilon 0.000, total_reward 194.83328193413553, step 153110
ep 4298, a_n 16, epsilon 0.000, total_reward 191.6585165956491, step 153126
ep 4299, a_n 15, epsilon 0.100, total_reward 209.30233613245318, step 153141
ep 4300, a_n 17, epsilon 0.000, total_reward 198.02762213109304, step 153158
ep 4301, a_n 51, epsilon 0.000, total_reward -13.874581012296078, step 153209
ep 4302, a_n 16, epsilon 0.100, total_reward 212.25739838365644, step 153225
ep 4303, a_n 16, epsilon 0.100, total_reward 219.19871439745756, step 153241
ep 4304, a_n 17, epsilon 0.000, total_reward 170.9517763148918, step 153258
ep 4305, a_n 16, epsilon 0.100, total_reward 191.5382282477769, step 153274
ep 4306, a_n 68, epsilon 0.100, total_reward -25.659097936539926, step 153342
ep 4307, a_n 14, epsilon 0.000, total_reward 241.30771061100103, step 153356
ep 4308, a_n 18, epsilon 0.100, total_reward 148.23018316158428, step 153374
ep 4309, a_n 29, epsilon 0.100, total_reward 63.39744755987211, step 153403
ep 4310, a_n 15, epsilon 0.000, total_reward 215.0171452165507, step 153418
ep 4311, a_n 15, epsilon 0.100, total_reward 216.0647850942605, step 153433
ep 4312, a_n 15, epsilon 0.000, total_reward 214.51635948623164, step 153448
ep 4313, a_n 15, epsilon 0.100, total_reward 214.8789202918862, step 153463
ep 4314, a_n 55, epsilon 0.000, total_reward -15.439354179403358, step 153518
ep 4315, a_n 16, epsilon 0.100, total_reward 192.0378983153098, step 153534
ep 4316, a_n 17, epsilon 0.100, total_reward 170.26895794053388, step 153551
ep 4317, a_n 24, epsilon 0.100, total_reward 72.4147618079163, step 153575
ep 4318, a_n 19, epsilon 0.100, total_reward 158.1797860001625, step 153594
ep 4319, a_n 40, epsilon 0.100, total_reward 26.03134411893038, step 153634
ep 4320, a_n 15, epsilon 0.000, total_reward 215.78052484227464, step 153649
ep 4321, a_n 14, epsilon 0.100, total_reward 240.77462123882722, step 153663
ep 4322, a_n 29, epsilon 0.100, total_reward 58.389383653273406, step 153692
ep 4323, a_n 24, epsilon 0.000, total_reward 100.86184991783455, step 153716
ep 4324, a_n 18, epsilon 0.100, total_reward 153.07358431467856, step 153734
ep 4325, a_n 18, epsilon 0.100, total_reward 179.35015810762067, step 153752
ep 4326, a_n 31, epsilon 0.100, total_reward 22.124727301635296, step 153783
ep 4327, a_n 15, epsilon 0.000, total_reward 214.55345180836565, step 153798
ep 4328, a_n 17, epsilon 0.100, total_reward 165.68675220344468, step 153815
ep 4329, a_n 19, epsilon 0.100, total_reward 157.7663102715274, step 153834
ep 4330, a_n 17, epsilon 0.100, total_reward 197.43408206768723, step 153851
ep 4331, a_n 15, epsilon 0.000, total_reward 216.0249053773428, step 153866
ep 4332, a_n 17, epsilon 0.100, total_reward 170.77960799350527, step 153883
ep 4333, a_n 21, epsilon 0.100, total_reward 106.39973158292617, step 153904
ep 4334, a_n 29, epsilon 0.100, total_reward 61.54567510901546, step 153933
ep 4335, a_n 16, epsilon 0.000, total_reward 191.6010579894576, step 153949
ep 4336, a_n 25, epsilon 0.100, total_reward 87.68505031451326, step 153974
ep 4337, a_n 18, epsilon 0.100, total_reward 152.17637821973165, step 153992
ep 4338, a_n 36, epsilon 0.000, total_reward 2.12333104659886, step 154028
ep 4339, a_n 16, epsilon 0.100, total_reward 192.44549976179124, step 154044
ep 4340, a_n 14, epsilon 0.000, total_reward 268.4185633382922, step 154058
ep 4341, a_n 15, epsilon 0.100, total_reward 215.00053198872055, step 154073
ep 4342, a_n 17, epsilon 0.000, total_reward 169.23231108975062, step 154090
ep 4343, a_n 16, epsilon 0.000, total_reward 192.27687535099014, step 154106
ep 4344, a_n 32, epsilon 0.000, total_reward 46.13002183021554, step 154138
ep 4345, a_n 16, epsilon 0.100, total_reward 192.19316769143146, step 154154
ep 4346, a_n 15, epsilon 0.000, total_reward 215.64174407505095, step 154169
ep 4347, a_n 14, epsilon 0.100, total_reward 268.5103985889633, step 154183
ep 4348, a_n 15, epsilon 0.000, total_reward 215.5229292799531, step 154198
ep 4349, a_n 16, epsilon 0.100, total_reward 219.03152636705124, step 154214
ep 4350, a_n 15, epsilon 0.000, total_reward 216.2752931544256, step 154229
ep 4351, a_n 16, epsilon 0.100, total_reward 192.8852108719181, step 154245
ep 4352, a_n 37, epsilon 0.100, total_reward 4.4514047541884025, step 154282
ep 4353, a_n 16, epsilon 0.000, total_reward 218.64262373298803, step 154298
ep 4354, a_n 30, epsilon 0.000, total_reward 27.69764422675337, step 154328
ep 4355, a_n 15, epsilon 0.100, total_reward 215.48934172840427, step 154343
ep 4356, a_n 17, epsilon 0.000, total_reward 170.5358874384629, step 154360
ep 4357, a_n 15, epsilon 0.100, total_reward 215.4385273291511, step 154375
ep 4358, a_n 15, epsilon 0.000, total_reward 215.7446683572483, step 154390
ep 4359, a_n 63, epsilon 0.100, total_reward -25.6632558292181, step 154453
ep 4360, a_n 27, epsilon 0.000, total_reward 49.96453810771199, step 154480
ep 4361, a_n 16, epsilon 0.000, total_reward 191.89927208789618, step 154496
ep 4362, a_n 33, epsilon 0.000, total_reward 16.016736525248398, step 154529
ep 4363, a_n 27, epsilon 0.000, total_reward 70.45758351083938, step 154556
ep 4364, a_n 27, epsilon 0.100, total_reward 76.72632232281948, step 154583
ep 4365, a_n 14, epsilon 0.000, total_reward 240.85138062056083, step 154597
ep 4366, a_n 41, epsilon 0.000, total_reward -5.435684795348358, step 154638
ep 4367, a_n 17, epsilon 0.100, total_reward 171.15480147173372, step 154655
ep 4368, a_n 29, epsilon 0.100, total_reward 63.38947884121149, step 154684
ep 4369, a_n 15, epsilon 0.000, total_reward 214.84776633936477, step 154699
ep 4370, a_n 53, epsilon 0.100, total_reward -11.897128614321387, step 154752
ep 4371, a_n 15, epsilon 0.000, total_reward 214.531736569068, step 154767
ep 4372, a_n 15, epsilon 0.100, total_reward 216.1837457262636, step 154782
ep 4373, a_n 29, epsilon 0.100, total_reward 35.0498495226398, step 154811
ep 4374, a_n 30, epsilon 0.100, total_reward 32.62354483012835, step 154841
ep 4375, a_n 25, epsilon 0.000, total_reward 59.54746743877053, step 154866
ep 4376, a_n 16, epsilon 0.100, total_reward 191.67524933642767, step 154882
ep 4377, a_n 16, epsilon 0.000, total_reward 191.21700795045476, step 154898
ep 4378, a_n 26, epsilon 0.100, total_reward 56.84339254293361, step 154924
ep 4379, a_n 17, epsilon 0.100, total_reward 170.31301952874682, step 154941
ep 4380, a_n 30, epsilon 0.100, total_reward 57.78959701861212, step 154971
ep 4381, a_n 37, epsilon 0.000, total_reward 7.005818662672368, step 155008
ep 4382, a_n 16, epsilon 0.100, total_reward 191.2955093939645, step 155024
ep 4383, a_n 18, epsilon 0.100, total_reward 152.13826056882553, step 155042
ep 4384, a_n 16, epsilon 0.000, total_reward 190.46617730086055, step 155058
ep 4385, a_n 100, epsilon 0.000, total_reward -18.653375174100386, step 155158
ep 4386, a_n 93, epsilon 0.100, total_reward 34.30425822597353, step 155251
ep 4387, a_n 25, epsilon 0.000, total_reward 65.38080410702014, step 155276
ep 4388, a_n 44, epsilon 0.000, total_reward -6.8138936383263555, step 155320
ep 4389, a_n 19, epsilon 0.000, total_reward 134.00241734890088, step 155339
ep 4390, a_n 15, epsilon 0.100, total_reward 215.49204805413228, step 155354
ep 4391, a_n 16, epsilon 0.000, total_reward 193.0408593719922, step 155370
ep 4392, a_n 14, epsilon 0.100, total_reward 241.8957552044325, step 155384
ep 4393, a_n 18, epsilon 0.100, total_reward 147.00779150802745, step 155402
ep 4394, a_n 22, epsilon 0.100, total_reward 118.67648964356144, step 155424
ep 4395, a_n 15, epsilon 0.000, total_reward 215.08120016743024, step 155439
ep 4396, a_n 17, epsilon 0.000, total_reward 170.28840047464382, step 155456
ep 4397, a_n 17, epsilon 0.100, total_reward 172.00855774693326, step 155473
ep 4398, a_n 16, epsilon 0.000, total_reward 191.4342091954295, step 155489
ep 4399, a_n 15, epsilon 0.100, total_reward 215.07232612352388, step 155504
ep 4400, a_n 35, epsilon 0.000, total_reward 12.582635844575481, step 155539
ep 4401, a_n 22, epsilon 0.100, total_reward 122.02876416587246, step 155561
ep 4402, a_n 16, epsilon 0.000, total_reward 191.90158265114263, step 155577
ep 4403, a_n 21, epsilon 0.000, total_reward 104.86047274162162, step 155598
ep 4404, a_n 71, epsilon 0.000, total_reward 9.731869495821483, step 155669
ep 4405, a_n 34, epsilon 0.100, total_reward 10.600687179942124, step 155703
ep 4406, a_n 16, epsilon 0.000, total_reward 191.82611759707265, step 155719
ep 4407, a_n 100, epsilon 0.000, total_reward -25.494210100398107, step 155819
ep 4408, a_n 94, epsilon 0.100, total_reward -14.132089308911373, step 155913
ep 4409, a_n 33, epsilon 0.000, total_reward 17.824565311599613, step 155946
ep 4410, a_n 16, epsilon 0.100, total_reward 191.9670460049853, step 155962
ep 4411, a_n 15, epsilon 0.000, total_reward 215.30212379340767, step 155977
ep 4412, a_n 28, epsilon 0.100, total_reward 43.89560244347325, step 156005
ep 4413, a_n 19, epsilon 0.100, total_reward 135.04296695275704, step 156024
ep 4414, a_n 25, epsilon 0.000, total_reward 89.59097176247928, step 156049
ep 4415, a_n 20, epsilon 0.000, total_reward 144.70509277924907, step 156069
ep 4416, a_n 29, epsilon 0.000, total_reward 36.92139533195197, step 156098
ep 4417, a_n 55, epsilon 0.100, total_reward -17.236974563250612, step 156153
ep 4418, a_n 34, epsilon 0.000, total_reward 15.09516219062673, step 156187
ep 4419, a_n 53, epsilon 0.000, total_reward -11.946837394767991, step 156240
ep 4420, a_n 15, epsilon 0.100, total_reward 215.45021482411093, step 156255
ep 4421, a_n 17, epsilon 0.100, total_reward 171.171067719691, step 156272
ep 4422, a_n 26, epsilon 0.000, total_reward 56.346877720090845, step 156298
ep 4423, a_n 16, epsilon 0.100, total_reward 191.99929853818716, step 156314
ep 4424, a_n 22, epsilon 0.000, total_reward 92.61629997291968, step 156336
ep 4425, a_n 18, epsilon 0.100, total_reward 150.29166921557066, step 156354
ep 4426, a_n 40, epsilon 0.100, total_reward -0.8402983438813649, step 156394
ep 4427, a_n 100, epsilon 0.100, total_reward -17.92432334940065, step 156494
ep 4428, a_n 24, epsilon 0.000, total_reward 111.91329198041261, step 156518
ep 4429, a_n 39, epsilon 0.000, total_reward -5.077019005572108, step 156557
ep 4430, a_n 18, epsilon 0.100, total_reward 173.1836841834511, step 156575
ep 4431, a_n 28, epsilon 0.100, total_reward 67.90702453548018, step 156603
ep 4432, a_n 16, epsilon 0.000, total_reward 192.52593520961062, step 156619
ep 4433, a_n 20, epsilon 0.000, total_reward 118.85567820210858, step 156639
ep 4434, a_n 18, epsilon 0.000, total_reward 151.54144191286707, step 156657
ep 4435, a_n 19, epsilon 0.000, total_reward 162.24446941699517, step 156676
ep 4436, a_n 100, epsilon 0.000, total_reward -36.119846304150755, step 156776
ep 4437, a_n 17, epsilon 0.100, total_reward 198.5544952698226, step 156793
ep 4438, a_n 50, epsilon 0.100, total_reward -26.406266860998954, step 156843
ep 4439, a_n 54, epsilon 0.000, total_reward -28.969165176630234, step 156897
ep 4440, a_n 66, epsilon 0.100, total_reward -23.964888355359797, step 156963
ep 4441, a_n 17, epsilon 0.000, total_reward 193.03799610514523, step 156980
ep 4442, a_n 17, epsilon 0.000, total_reward 198.10272300336894, step 156997
ep 4443, a_n 100, epsilon 0.000, total_reward -16.348282088646577, step 157097
ep 4444, a_n 15, epsilon 0.100, total_reward 264.35945227661625, step 157112
ep 4445, a_n 100, epsilon 0.100, total_reward 8.430427613876533, step 157212
ep 4446, a_n 14, epsilon 0.000, total_reward 327.00088842747164, step 157226
ep 4447, a_n 79, epsilon 0.100, total_reward -13.972025267279838, step 157305
ep 4448, a_n 15, epsilon 0.000, total_reward 215.40710070451274, step 157320
ep 4449, a_n 16, epsilon 0.000, total_reward 192.01621464918358, step 157336
ep 4450, a_n 16, epsilon 0.100, total_reward 192.34678154546773, step 157352
ep 4451, a_n 15, epsilon 0.000, total_reward 214.32902565619335, step 157367
ep 4452, a_n 73, epsilon 0.000, total_reward -14.913918258341099, step 157440
ep 4453, a_n 19, epsilon 0.000, total_reward 134.10115353016369, step 157459
ep 4454, a_n 15, epsilon 0.100, total_reward 216.26169503964326, step 157474
ep 4455, a_n 98, epsilon 0.100, total_reward -18.104168042933793, step 157572
ep 4456, a_n 17, epsilon 0.000, total_reward 172.60601383522527, step 157589
ep 4457, a_n 15, epsilon 0.100, total_reward 214.42254458552807, step 157604
ep 4458, a_n 15, epsilon 0.000, total_reward 216.43112343467448, step 157619
ep 4459, a_n 100, epsilon 0.000, total_reward -31.094680402341897, step 157719
ep 4460, a_n 39, epsilon 0.000, total_reward 12.924760956934124, step 157758
ep 4461, a_n 17, epsilon 0.100, total_reward 171.61533488263453, step 157775
ep 4462, a_n 14, epsilon 0.000, total_reward 261.8738239625411, step 157789
ep 4463, a_n 40, epsilon 0.000, total_reward 15.51677876510136, step 157829
ep 4464, a_n 15, epsilon 0.100, total_reward 236.02555537601546, step 157844
ep 4465, a_n 17, epsilon 0.100, total_reward 198.2004224121605, step 157861
ep 4466, a_n 17, epsilon 0.000, total_reward 171.95475242763945, step 157878
ep 4467, a_n 21, epsilon 0.000, total_reward 132.86416727754323, step 157899
ep 4468, a_n 16, epsilon 0.100, total_reward 192.92228960830812, step 157915
ep 4469, a_n 100, epsilon 0.100, total_reward -29.991545844697495, step 158015
ep 4470, a_n 19, epsilon 0.100, total_reward 144.88710431597423, step 158034
ep 4471, a_n 22, epsilon 0.000, total_reward 90.39153818834555, step 158056
ep 4472, a_n 16, epsilon 0.100, total_reward 193.1481363621417, step 158072
ep 4473, a_n 18, epsilon 0.000, total_reward 153.56531392144547, step 158090
ep 4474, a_n 19, epsilon 0.000, total_reward 131.5837174587148, step 158109
ep 4475, a_n 18, epsilon 0.000, total_reward 153.59998396527104, step 158127
ep 4476, a_n 100, epsilon 0.000, total_reward -22.23017991104581, step 158227
ep 4477, a_n 30, epsilon 0.000, total_reward 64.08996869783056, step 158257
ep 4478, a_n 17, epsilon 0.100, total_reward 168.94052238714792, step 158274
ep 4479, a_n 15, epsilon 0.000, total_reward 215.72694971218667, step 158289
ep 4480, a_n 16, epsilon 0.100, total_reward 218.73175463078093, step 158305
ep 4481, a_n 16, epsilon 0.100, total_reward 189.87291573634204, step 158321
ep 4482, a_n 16, epsilon 0.000, total_reward 193.2471243583935, step 158337
ep 4483, a_n 82, epsilon 0.000, total_reward -27.509040188600302, step 158419
ep 4484, a_n 15, epsilon 0.100, total_reward 216.10048284090507, step 158434
ep 4485, a_n 15, epsilon 0.000, total_reward 215.7328681746514, step 158449
ep 4486, a_n 100, epsilon 0.000, total_reward -27.966643799513232, step 158549
ep 4487, a_n 27, epsilon 0.000, total_reward 56.627008286795416, step 158576
ep 4488, a_n 62, epsilon 0.000, total_reward -31.374595566598444, step 158638
ep 4489, a_n 52, epsilon 0.000, total_reward -24.99417594728919, step 158690
ep 4490, a_n 17, epsilon 0.000, total_reward 165.4373315933884, step 158707
ep 4491, a_n 20, epsilon 0.000, total_reward 142.68612830175246, step 158727
ep 4492, a_n 16, epsilon 0.100, total_reward 186.28104404017972, step 158743
ep 4493, a_n 100, epsilon 0.100, total_reward 12.07696757915743, step 158843
ep 4494, a_n 27, epsilon 0.000, total_reward 106.71493736171176, step 158870
ep 4495, a_n 19, epsilon 0.000, total_reward 133.32069227776194, step 158889
ep 4496, a_n 28, epsilon 0.000, total_reward 34.07582158218823, step 158917
ep 4497, a_n 17, epsilon 0.100, total_reward 171.76903615690733, step 158934
ep 4498, a_n 16, epsilon 0.000, total_reward 192.6870266331003, step 158950
ep 4499, a_n 16, epsilon 0.000, total_reward 191.9685558897742, step 158966
ep 4500, a_n 100, epsilon 0.000, total_reward -29.499577698999165, step 159066
ep 4501, a_n 100, epsilon 0.000, total_reward 56.27357444673333, step 159166
ep 4502, a_n 17, epsilon 0.100, total_reward 221.99865242315275, step 159183
ep 4503, a_n 20, epsilon 0.100, total_reward 118.85518095709472, step 159203
ep 4504, a_n 100, epsilon 0.100, total_reward -1.562447793946125, step 159303
ep 4505, a_n 19, epsilon 0.100, total_reward 194.01141101582212, step 159322
ep 4506, a_n 21, epsilon 0.100, total_reward 103.09678863011762, step 159343
ep 4507, a_n 100, epsilon 0.100, total_reward -29.627530359285956, step 159443
ep 4508, a_n 22, epsilon 0.100, total_reward 164.13868527146292, step 159465
ep 4509, a_n 34, epsilon 0.000, total_reward 4.8989794471831445, step 159499
ep 4510, a_n 100, epsilon 0.000, total_reward -18.42556295056165, step 159599
ep 4511, a_n 17, epsilon 0.000, total_reward 236.52953499277282, step 159616
ep 4512, a_n 18, epsilon 0.100, total_reward 152.82160235855878, step 159634
ep 4513, a_n 100, epsilon 0.100, total_reward -28.594818510476586, step 159734
ep 4514, a_n 68, epsilon 0.100, total_reward 29.993831132698872, step 159802
ep 4515, a_n 28, epsilon 0.000, total_reward 35.27287239924779, step 159830
ep 4516, a_n 17, epsilon 0.000, total_reward 195.86288859989153, step 159847
ep 4517, a_n 100, epsilon 0.000, total_reward 0.18601238938727982, step 159947
ep 4518, a_n 20, epsilon 0.000, total_reward 190.62008037996594, step 159967
ep 4519, a_n 16, epsilon 0.100, total_reward 192.35074219631164, step 159983
ep 4520, a_n 16, epsilon 0.000, total_reward 189.42466772415568, step 159999
ep 4521, a_n 16, epsilon 0.100, total_reward 192.35418277247572, step 160015
ep 4522, a_n 100, epsilon 0.100, total_reward -35.304910356529035, step 160115
ep 4523, a_n 21, epsilon 0.000, total_reward 222.51795697496553, step 160136
ep 4524, a_n 55, epsilon 0.100, total_reward -24.178045218120076, step 160191
ep 4525, a_n 46, epsilon 0.000, total_reward 16.855182164717153, step 160237
ep 4526, a_n 100, epsilon 0.000, total_reward -27.05544203514879, step 160337
ep 4527, a_n 17, epsilon 0.100, total_reward 252.99978433032672, step 160354
ep 4528, a_n 15, epsilon 0.000, total_reward 208.85080904600164, step 160369
ep 4529, a_n 25, epsilon 0.100, total_reward 88.949485678219, step 160394
ep 4530, a_n 23, epsilon 0.000, total_reward 81.91298422579845, step 160417
ep 4531, a_n 14, epsilon 0.100, total_reward 241.50167815512532, step 160431
ep 4532, a_n 15, epsilon 0.000, total_reward 216.01948981439168, step 160446
ep 4533, a_n 17, epsilon 0.100, total_reward 172.0624692769813, step 160463
ep 4534, a_n 19, epsilon 0.100, total_reward 132.77556749588547, step 160482
ep 4535, a_n 16, epsilon 0.000, total_reward 191.56109834482376, step 160498
ep 4536, a_n 26, epsilon 0.100, total_reward 48.65906648482322, step 160524
ep 4537, a_n 100, epsilon 0.100, total_reward -21.517725158675457, step 160624
ep 4538, a_n 100, epsilon 0.100, total_reward 98.920579108427, step 160724
ep 4539, a_n 17, epsilon 0.100, total_reward 283.34486849022454, step 160741
ep 4540, a_n 16, epsilon 0.000, total_reward 192.86525110523183, step 160757
ep 4541, a_n 76, epsilon 0.100, total_reward -27.59994196666653, step 160833
ep 4542, a_n 17, epsilon 0.000, total_reward 170.63188868611053, step 160850
ep 4543, a_n 18, epsilon 0.000, total_reward 151.337326488251, step 160868
ep 4544, a_n 77, epsilon 0.100, total_reward -33.07737317607111, step 160945
ep 4545, a_n 100, epsilon 0.100, total_reward 5.162280422536884, step 161045
ep 4546, a_n 15, epsilon 0.000, total_reward 266.9368992217704, step 161060
ep 4547, a_n 100, epsilon 0.000, total_reward -30.824164314390956, step 161160
ep 4548, a_n 100, epsilon 0.000, total_reward 49.19541993225127, step 161260
ep 4549, a_n 100, epsilon 0.000, total_reward 16.034768292685232, step 161360
ep 4550, a_n 58, epsilon 0.000, total_reward 60.71659543753422, step 161418
ep 4551, a_n 30, epsilon 0.000, total_reward 21.66988394277042, step 161448
ep 4552, a_n 26, epsilon 0.100, total_reward 47.79364482353033, step 161474
ep 4553, a_n 18, epsilon 0.100, total_reward 151.10319129801292, step 161492
ep 4554, a_n 29, epsilon 0.100, total_reward 29.76389400239707, step 161521
ep 4555, a_n 50, epsilon 0.100, total_reward -25.146308315408096, step 161571
ep 4556, a_n 49, epsilon 0.000, total_reward -20.718475865737958, step 161620
ep 4557, a_n 100, epsilon 0.000, total_reward -30.67974429974216, step 161720
ep 4558, a_n 38, epsilon 0.000, total_reward 52.158525231695215, step 161758
ep 4559, a_n 19, epsilon 0.000, total_reward 162.536282116318, step 161777
ep 4560, a_n 74, epsilon 0.100, total_reward -30.08635125659838, step 161851
ep 4561, a_n 55, epsilon 0.000, total_reward 2.419493413801099, step 161906
ep 4562, a_n 100, epsilon 0.000, total_reward -31.110157172005216, step 162006
ep 4563, a_n 15, epsilon 0.100, total_reward 257.84513539283694, step 162021
ep 4564, a_n 16, epsilon 0.000, total_reward 191.9658740170755, step 162037
ep 4565, a_n 19, epsilon 0.000, total_reward 158.5785906475663, step 162056
ep 4566, a_n 30, epsilon 0.000, total_reward 24.13161650334555, step 162086
ep 4567, a_n 100, epsilon 0.000, total_reward -28.7370719160759, step 162186
ep 4568, a_n 21, epsilon 0.000, total_reward 179.76059559814138, step 162207
ep 4569, a_n 27, epsilon 0.100, total_reward 42.345063839457914, step 162234
ep 4570, a_n 100, epsilon 0.100, total_reward -27.285937554616805, step 162334
ep 4571, a_n 100, epsilon 0.100, total_reward 5.243533923163854, step 162434
ep 4572, a_n 21, epsilon 0.100, total_reward 112.76407871536712, step 162455
ep 4573, a_n 29, epsilon 0.100, total_reward 56.53043114394558, step 162484
ep 4574, a_n 55, epsilon 0.000, total_reward -20.449504915529285, step 162539
ep 4575, a_n 25, epsilon 0.100, total_reward 61.47473733746389, step 162564
ep 4576, a_n 58, epsilon 0.100, total_reward -30.89288690231845, step 162622
ep 4577, a_n 89, epsilon 0.100, total_reward -23.242947539980747, step 162711
ep 4578, a_n 100, epsilon 0.100, total_reward -27.621506912266945, step 162811
ep 4579, a_n 100, epsilon 0.100, total_reward 49.97998674351769, step 162911
ep 4580, a_n 68, epsilon 0.000, total_reward 46.04999569985554, step 162979
ep 4581, a_n 100, epsilon 0.000, total_reward -2.7477781658068556, step 163079
ep 4582, a_n 100, epsilon 0.000, total_reward 37.25143014011995, step 163179
ep 4583, a_n 67, epsilon 0.000, total_reward 14.70011649624771, step 163246
ep 4584, a_n 53, epsilon 0.000, total_reward -19.26855380881231, step 163299
ep 4585, a_n 100, epsilon 0.000, total_reward -31.96618209551446, step 163399
ep 4586, a_n 79, epsilon 0.000, total_reward -12.017697191733909, step 163478
ep 4587, a_n 23, epsilon 0.100, total_reward 79.88614322772352, step 163501
ep 4588, a_n 53, epsilon 0.100, total_reward -25.052563627782064, step 163554
ep 4589, a_n 100, epsilon 0.100, total_reward -32.761353290185035, step 163654
ep 4590, a_n 32, epsilon 0.000, total_reward 23.08295303559072, step 163686
ep 4591, a_n 100, epsilon 0.000, total_reward -34.23007664273692, step 163786
ep 4592, a_n 75, epsilon 0.100, total_reward 22.972011721228547, step 163861
ep 4593, a_n 68, epsilon 0.000, total_reward -26.083780078741853, step 163929
ep 4594, a_n 100, epsilon 0.000, total_reward -25.798975897157682, step 164029
ep 4595, a_n 100, epsilon 0.000, total_reward 18.71864240376808, step 164129
ep 4596, a_n 100, epsilon 0.000, total_reward 5.966004158312694, step 164229
ep 4597, a_n 100, epsilon 0.000, total_reward 28.23433938518396, step 164329
ep 4598, a_n 100, epsilon 0.000, total_reward 37.10576019086791, step 164429
ep 4599, a_n 100, epsilon 0.000, total_reward 18.65466645338067, step 164529
ep 4600, a_n 100, epsilon 0.000, total_reward 29.729839369452396, step 164629
ep 4601, a_n 100, epsilon 0.000, total_reward -16.643100760312368, step 164729
ep 4602, a_n 52, epsilon 0.100, total_reward 5.123118696667506, step 164781
ep 4603, a_n 100, epsilon 0.100, total_reward -2.7927923714580887, step 164881
ep 4604, a_n 52, epsilon 0.100, total_reward -7.582557398793526, step 164933
ep 4605, a_n 30, epsilon 0.100, total_reward 20.828830420665028, step 164963
ep 4606, a_n 100, epsilon 0.100, total_reward -27.44871695887848, step 165063
ep 4607, a_n 100, epsilon 0.100, total_reward 25.524991044529028, step 165163
ep 4608, a_n 84, epsilon 0.000, total_reward 46.32679182035341, step 165247
ep 4609, a_n 100, epsilon 0.000, total_reward -29.695858600183758, step 165347
ep 4610, a_n 100, epsilon 0.000, total_reward 41.00469342177696, step 165447
ep 4611, a_n 74, epsilon 0.100, total_reward 18.82611010209254, step 165521
ep 4612, a_n 100, epsilon 0.100, total_reward -27.745185372974593, step 165621
ep 4613, a_n 100, epsilon 0.100, total_reward 20.80097697448185, step 165721
ep 4614, a_n 100, epsilon 0.100, total_reward 40.55750919120082, step 165821
ep 4615, a_n 100, epsilon 0.100, total_reward 28.07559043264016, step 165921
ep 4616, a_n 100, epsilon 0.100, total_reward -7.02643933473279, step 166021
ep 4617, a_n 100, epsilon 0.100, total_reward 25.826397198075668, step 166121
ep 4618, a_n 25, epsilon 0.000, total_reward 104.51348896683314, step 166146
ep 4619, a_n 100, epsilon 0.000, total_reward -2.1278548763525498, step 166246
ep 4620, a_n 100, epsilon 0.000, total_reward 18.200574708864686, step 166346
ep 4621, a_n 46, epsilon 0.100, total_reward 23.753188091719686, step 166392
ep 4622, a_n 81, epsilon 0.100, total_reward 5.8339250269806024, step 166473
ep 4623, a_n 31, epsilon 0.100, total_reward 20.47818525236606, step 166504
ep 4624, a_n 36, epsilon 0.000, total_reward 1.1391767707380467, step 166540
ep 4625, a_n 19, epsilon 0.000, total_reward 134.02402982127774, step 166559
ep 4626, a_n 99, epsilon 0.000, total_reward -25.465365767460693, step 166658
ep 4627, a_n 17, epsilon 0.100, total_reward 170.60811667620638, step 166675
ep 4628, a_n 27, epsilon 0.100, total_reward 49.04843955378735, step 166702
ep 4629, a_n 41, epsilon 0.100, total_reward -9.564312445703965, step 166743
ep 4630, a_n 100, epsilon 0.100, total_reward -25.350437681434638, step 166843
ep 4631, a_n 17, epsilon 0.000, total_reward 203.13298787262747, step 166860
ep 4632, a_n 52, epsilon 0.100, total_reward -22.484385010916093, step 166912
ep 4633, a_n 19, epsilon 0.100, total_reward 132.3507604938184, step 166931
ep 4634, a_n 67, epsilon 0.000, total_reward -27.882530336135495, step 166998
ep 4635, a_n 100, epsilon 0.000, total_reward -30.576075686857813, step 167098
ep 4636, a_n 100, epsilon 0.000, total_reward 24.944278160595992, step 167198
ep 4637, a_n 100, epsilon 0.000, total_reward 26.774862966006182, step 167298
ep 4638, a_n 74, epsilon 0.100, total_reward 13.53018208824289, step 167372
ep 4639, a_n 95, epsilon 0.000, total_reward -22.145995338343308, step 167467
ep 4640, a_n 18, epsilon 0.100, total_reward 177.56328607117268, step 167485
ep 4641, a_n 18, epsilon 0.100, total_reward 151.3575365780642, step 167503
ep 4642, a_n 25, epsilon 0.000, total_reward 62.05220498973071, step 167528
